#sec,nsec,x,y,z,qx,qy,qz,qw
1583842652,888229888,63.4731,-108.837,-0.957729,-0.0933817,-0.0104337,0.716485,0.691246
1583842652,988435968,63.4142,-108.787,-0.950057,-0.0706745,-0.0273394,0.700434,0.709683
1583842653,88580352,63.371,-108.636,-0.870807,-0.0601093,-0.0339378,0.701353,0.709464
1583842653,188495616,63.4743,-108.491,-0.834829,-0.0670368,-0.0242194,0.702895,0.707713
1583842653,287883264,63.4348,-108.334,-0.828672,-0.0733091,-0.0185355,0.712696,0.697385
1583842653,387354368,63.4542,-108.192,-0.829254,-0.0857368,-0.0155067,0.732102,0.6756
1583842653,486812160,63.3619,-108.076,-0.901772,-0.0732185,-0.0151763,0.74338,0.664676
1583842653,586961664,63.3433,-107.934,-0.825814,-0.0644738,-0.0172593,0.737674,0.67185
1583842653,687216384,63.2846,-107.871,-0.777914,-0.0760121,-0.0169441,0.7363,0.672159
1583842653,787810048,63.2195,-107.802,-0.820736,-0.0907792,-0.0250004,0.729824,0.677119
1583842653,888306688,63.2054,-107.618,-0.834292,-0.095066,-0.0241581,0.729108,0.677333
1583842653,988570880,63.157,-107.582,-0.823633,-0.0932157,-0.0131221,0.727818,0.679278
1583842654,88792064,63.066,-107.463,-0.907866,-0.0715622,-0.0258695,0.713235,0.696782
1583842654,188953856,63.0553,-107.285,-0.829984,-0.0618752,-0.0365358,0.71425,0.696192
1583842654,288657152,63.0961,-107.158,-0.771814,-0.0724012,-0.0299758,0.721246,0.688233
1583842654,388093952,63.06,-107.045,-0.792845,-0.0734454,-0.0196959,0.730212,0.678976
1583842654,487688448,63.0073,-106.897,-0.814058,-0.082477,-0.0192833,0.74159,0.665485
1583842654,587440640,62.9872,-106.777,-0.888625,-0.0650517,-0.0244999,0.748541,0.659435
1583842654,687482624,63.0203,-106.65,-0.822836,-0.0486693,-0.0280193,0.755537,0.652694
1583842654,787561472,62.9746,-106.541,-0.764615,-0.0607714,-0.0258401,0.760811,0.645604
1583842654,887877888,62.9032,-106.431,-0.771719,-0.078611,-0.028885,0.763421,0.640449
1583842654,988231680,62.8467,-106.359,-0.804125,-0.0843644,-0.0347452,0.762719,0.640262
1583842655,88528384,62.7935,-106.223,-0.860095,-0.0875284,-0.030479,0.765878,0.636271
1583842655,188762368,62.673,-106.153,-0.928622,-0.0735686,-0.0384499,0.759075,0.64569
1583842655,289277696,62.7239,-105.98,-0.850148,-0.0590905,-0.0570305,0.751541,0.654554
1583842655,388884480,62.6917,-105.89,-0.830317,-0.0565964,-0.0529472,0.768265,0.635423
1583842655,488454656,62.6832,-105.779,-0.781475,-0.0562063,-0.0458946,0.779371,0.622347
1583842655,587905280,62.6336,-105.652,-0.791199,-0.074132,-0.0429835,0.797483,0.597225
1583842655,687402752,62.5707,-105.522,-0.851978,-0.0799001,-0.0394068,0.805318,0.58611
1583842655,787334912,62.5487,-105.371,-0.849515,-0.0608002,-0.0390684,0.813959,0.576409
1583842655,887291648,62.4879,-105.271,-0.811844,-0.0569586,-0.0242378,0.83266,0.550314
1583842655,987524352,62.4113,-105.214,-0.775582,-0.0746739,-0.0285172,0.831311,0.55003
1583842656,88075776,62.3016,-105.14,-0.795362,-0.083051,-0.0343782,0.826501,0.555712
1583842656,188728576,62.2485,-105.032,-0.851169,-0.0877768,-0.0317332,0.826179,0.555622
1583842656,288961792,62.158,-104.942,-0.900148,-0.0815552,-0.0314134,0.825853,0.557071
1583842656,389302528,62.0859,-104.868,-0.888614,-0.0563632,-0.0550755,0.808974,0.582539
1583842656,489187840,62.022,-104.787,-0.82172,-0.0552336,-0.058655,0.821346,0.564713
1583842656,588635904,62.0321,-104.606,-0.759884,-0.0699667,-0.0456185,0.837622,0.539827
1583842656,687724032,61.9189,-104.552,-0.784412,-0.0746868,-0.0425454,0.853538,0.513892
1583842656,787146496,61.8655,-104.489,-0.819652,-0.0892775,-0.0496633,0.861958,0.496579
1583842656,886912000,61.7233,-104.314,-0.858262,-0.0735252,-0.0442424,0.872125,0.4817
1583842656,987014400,61.7154,-104.205,-0.788399,-0.0643534,-0.0328227,0.882935,0.463904
1583842657,87221248,61.5425,-104.165,-0.788986,-0.0708418,-0.0376559,0.883633,0.461255
1583842657,187919616,61.508,-104.184,-0.810319,-0.0729367,-0.0491314,0.880589,0.465649
1583842657,288594432,61.4369,-104.102,-0.807756,-0.0750307,-0.0494072,0.877484,0.471118
1583842657,388967680,61.3176,-103.978,-0.849449,-0.0746451,-0.0476421,0.87607,0.473983
1583842657,489057024,61.2375,-103.971,-0.878113,-0.0576536,-0.0526542,0.873251,0.480974
1583842657,589082112,61.2761,-103.877,-0.826421,-0.0404536,-0.0591371,0.876885,0.475331
1583842657,688334848,61.1621,-103.778,-0.790994,-0.0349643,-0.0575192,0.886297,0.4582
1583842657,787767296,61.0581,-103.706,-0.768466,-0.0374749,-0.0517463,0.894926,0.441616
1583842657,887200000,60.9805,-103.638,-0.786191,-0.0538536,-0.0497993,0.904735,0.419613
1583842657,986912256,60.8721,-103.532,-0.862428,-0.0570938,-0.0502027,0.910165,0.407209
1583842658,86808320,60.7629,-103.442,-0.868157,-0.0393638,-0.0486479,0.917943,0.391745
1583842658,187110912,60.6946,-103.352,-0.794939,-0.0336455,-0.0455471,0.9234,0.379639
1583842658,287375872,60.5816,-103.305,-0.797065,-0.0450073,-0.0485902,0.929588,0.362602
1583842658,387772672,60.4721,-103.321,-0.782449,-0.0501667,-0.0540689,0.930036,0.359991
1583842658,488144640,60.4114,-103.251,-0.786613,-0.0640839,-0.0530377,0.933301,0.349328
1583842658,588324096,60.2373,-103.191,-0.86127,-0.0710972,-0.0484131,0.934255,0.346077
1583842658,688551680,60.1244,-103.209,-0.862878,-0.0481153,-0.0606368,0.92674,0.367642
1583842658,788980224,60.0911,-103.11,-0.7918,-0.0300416,-0.0703438,0.928374,0.363692
1583842658,888311552,60.0611,-102.999,-0.786451,-0.0404316,-0.0575792,0.944958,0.319537
1583842658,987405568,59.9394,-102.991,-0.76815,-0.0408653,-0.0534531,0.951955,0.298756
1583842659,87060992,59.8034,-102.928,-0.792618,-0.0536545,-0.0624545,0.954959,0.285086
1583842659,186892800,59.6838,-102.883,-0.85554,-0.0518032,-0.0534264,0.957339,0.27922
1583842659,287205888,59.6216,-102.767,-0.823443,-0.0295535,-0.0510675,0.959078,0.276927
1583842659,387421440,59.4776,-102.716,-0.772526,-0.0282138,-0.0434558,0.963569,0.262393
1583842659,487618304,59.3823,-102.736,-0.760859,-0.0410319,-0.047811,0.965912,0.251086
1583842659,587840512,59.2733,-102.722,-0.775385,-0.0469193,-0.0552786,0.966235,0.24725
1583842659,688230400,59.1677,-102.671,-0.797704,-0.0526535,-0.0538246,0.964692,0.252388
1583842659,788372480,59.0286,-102.644,-0.851946,-0.0625257,-0.0509805,0.966574,0.243363
1583842659,888380416,58.9214,-102.694,-0.858679,-0.0451589,-0.0581602,0.964188,0.254794
1583842659,988777728,58.8625,-102.602,-0.794902,-0.0245075,-0.06584,0.96343,0.258586
1583842660,88246784,58.8156,-102.602,-0.775875,-0.027485,-0.0620555,0.97147,0.227245
1583842660,187651584,58.7101,-102.551,-0.734017,-0.0351207,-0.0551322,0.975921,0.208098
1583842660,287243520,58.546,-102.514,-0.783819,-0.0517112,-0.0635343,0.978466,0.189458
1583842660,387195392,58.4295,-102.48,-0.821997,-0.0548786,-0.0661077,0.980134,0.17876
1583842660,487360256,58.3274,-102.43,-0.791969,-0.0443311,-0.0491733,0.982912,0.171759
1583842660,587611904,58.2078,-102.411,-0.755923,-0.0396648,-0.0458927,0.986907,0.149451
1583842660,687937280,58.1205,-102.416,-0.754084,-0.0425606,-0.0591652,0.989086,0.128049
1583842660,788062464,58.0076,-102.447,-0.752061,-0.0439282,-0.0654377,0.989629,0.120096
1583842660,888490240,57.8843,-102.468,-0.761438,-0.0560275,-0.0687817,0.988725,0.120633
1583842660,988690688,57.7335,-102.504,-0.851309,-0.0571205,-0.0742145,0.988532,0.118462
1583842661,89104384,57.6874,-102.524,-0.838603,-0.0224224,-0.0753904,0.985326,0.151477
1583842661,189179392,57.5811,-102.484,-0.761859,-0.0043207,-0.0691557,0.989962,0.123185
1583842661,288644864,57.5395,-102.407,-0.743038,-0.011686,-0.065817,0.992384,0.103464
1583842661,387877632,57.3957,-102.4,-0.735231,-0.0192369,-0.0564411,0.995309,0.0761889
1583842661,487389952,57.2191,-102.405,-0.768509,-0.0296613,-0.0623211,0.996039,0.0560598
1583842661,587134464,57.0963,-102.42,-0.839333,-0.0287412,-0.0576519,0.997208,0.0377766
1583842661,687224576,56.988,-102.438,-0.80076,-0.0101026,-0.0519776,0.998011,0.0342208
1583842661,787609856,56.8903,-102.46,-0.73913,-0.0175952,-0.0469987,0.998466,0.023398
1583842661,887858944,56.7664,-102.501,-0.752963,-0.0333249,-0.055559,0.997873,0.00716835
1583842661,988178432,56.6611,-102.486,-0.740163,-0.0320325,-0.0596969,0.997686,0.00570249
1583842662,88440832,56.4948,-102.57,-0.772133,-0.0375772,-0.0601779,0.99748,-0.00035474
1583842662,188833792,56.3512,-102.591,-0.848674,-0.0400749,-0.0645265,0.996927,0.0191494
1583842662,289214976,56.3381,-102.537,-0.790079,-0.0140093,-0.0683132,0.996753,0.0402637
1583842662,388783872,56.238,-102.627,-0.759122,-0.00271546,-0.0689795,0.997365,0.0222962
1583842662,488465408,56.1393,-102.619,-0.719428,-0.012603,-0.063601,0.997638,0.0226968
1583842662,587867392,56.0746,-102.62,-0.704792,-0.0256491,-0.0554484,0.998102,0.00775282
1583842662,687153664,55.9367,-102.618,-0.761701,-0.0408101,-0.0560988,0.997483,-0.0146871
1583842662,786871552,55.8414,-102.68,-0.776826,-0.0362314,-0.0543566,0.99759,-0.0234033
1583842662,887041024,55.7576,-102.619,-0.71233,-0.0302442,-0.0484277,0.998256,-0.015002
1583842662,987096064,55.5675,-102.691,-0.701271,-0.0442925,-0.049637,0.996969,-0.0403397
1583842663,87602688,55.5044,-102.725,-0.749586,-0.0489765,-0.0672702,0.995801,-0.0381538
1583842663,187754240,55.4247,-102.762,-0.75862,-0.0446165,-0.0648589,0.99565,-0.0498396
1583842663,288042496,55.3444,-102.777,-0.769609,-0.0459803,-0.0626512,0.995717,-0.0500786
1583842663,388209664,55.2755,-102.803,-0.814839,-0.0368311,-0.0620636,0.996173,-0.0492966
1583842663,488423424,55.091,-102.852,-0.807318,-0.00780343,-0.0622909,0.997873,-0.0175539
1583842663,588676864,54.9548,-102.89,-0.758622,-0.0011459,-0.0546872,0.998371,-0.0162097
1583842663,688379392,54.9433,-102.864,-0.731438,-0.0125914,-0.0492792,0.998199,-0.0318159
1583842663,787587072,54.8074,-102.895,-0.708835,-0.0243163,-0.0491037,0.997329,-0.0483014
1583842663,887054592,54.7016,-102.926,-0.744545,-0.0436763,-0.060033,0.995447,-0.0597802
1583842663,986780416,54.5407,-102.985,-0.803212,-0.0374524,-0.0536338,0.995685,-0.0658121
1583842664,86915328,54.4977,-103.025,-0.747863,-0.0260979,-0.0472592,0.99662,-0.0619243
1583842664,186787584,54.2721,-103.066,-0.783006,-0.0332415,-0.0467475,0.995278,-0.0783038
1583842664,287327744,54.1208,-103.183,-0.773721,-0.0385755,-0.0647754,0.99439,-0.0741908
1583842664,387845376,54.1031,-103.177,-0.759591,-0.0396691,-0.0669256,0.994688,-0.0674078
1583842664,488093952,53.9802,-103.271,-0.798818,-0.0544944,-0.0661329,0.994194,-0.0650796
1583842664,588363264,53.8856,-103.312,-0.846184,-0.0376416,-0.0644338,0.996539,-0.0366199
1583842664,688686336,53.769,-103.368,-0.815577,-0.0228482,-0.0659484,0.997043,-0.0321653
1583842664,788255488,53.7108,-103.319,-0.750804,-0.0170747,-0.0647569,0.997235,-0.0321953
1583842664,887554048,53.6138,-103.337,-0.743755,-0.0218908,-0.0542214,0.997367,-0.0428985
1583842664,986890496,53.4767,-103.393,-0.759394,-0.0391766,-0.0609486,0.995735,-0.0571201
1583842665,86608640,53.3447,-103.421,-0.821632,-0.0378313,-0.0579055,0.995627,-0.0627936
1583842665,186736896,53.2889,-103.38,-0.797655,-0.0224026,-0.055278,0.99694,-0.0505283
1583842665,286729472,53.1521,-103.455,-0.784732,-0.0357447,-0.0523039,0.994244,-0.0864042
1583842665,386960640,53.0438,-103.518,-0.784383,-0.0376817,-0.0656052,0.994347,-0.0745047
1583842665,487481600,52.8527,-103.578,-0.7448,-0.0366251,-0.072342,0.994519,-0.0660036
1583842665,587868928,52.7296,-103.655,-0.783855,-0.0520165,-0.0737606,0.993837,-0.0643615
1583842665,688202496,52.6286,-103.709,-0.842864,-0.0416097,-0.0741748,0.995703,-0.0366323
1583842665,788812544,52.4881,-103.741,-0.805115,-0.0154857,-0.0670773,0.997505,-0.0156446
1583842665,888420608,52.4239,-103.735,-0.743407,-0.0216508,-0.0655828,0.9972,-0.0286802
1583842665,987728640,52.3199,-103.818,-0.748155,-0.0269677,-0.0564776,0.996943,-0.0467672
1583842666,87226880,52.2297,-103.838,-0.775726,-0.0304407,-0.0594184,0.996034,-0.0588073
1583842666,186880000,52.1032,-103.879,-0.841425,-0.0330979,-0.0590399,0.995831,-0.0611547
1583842666,287000064,52.0207,-103.86,-0.801055,-0.0156125,-0.0468229,0.996861,-0.0619026
1583842666,387122432,51.8102,-103.932,-0.785676,-0.0232319,-0.0383918,0.995384,-0.0848358
1583842666,487346432,51.722,-103.92,-0.776548,-0.0254188,-0.0568362,0.99533,-0.0737734
1583842666,587895808,51.6263,-103.979,-0.741812,-0.0329959,-0.0619676,0.99517,-0.0686215
1583842666,688361216,51.5264,-104.022,-0.763907,-0.0488005,-0.0605232,0.994966,-0.0632237
1583842666,788568576,51.3933,-104.104,-0.856976,-0.0468957,-0.0573705,0.996243,-0.0448142
1583842666,889274880,51.3102,-104.103,-0.810815,-0.0120533,-0.0623328,0.997983,-0.000358858
1583842666,988881664,51.1931,-104.178,-0.755156,-0.0110581,-0.0605783,0.997986,-0.015259
1583842667,88337152,51.1048,-104.18,-0.751214,-0.0228793,-0.0559323,0.997942,-0.0214395
1583842667,187550976,50.9585,-104.241,-0.751763,-0.0292122,-0.0511885,0.997587,-0.0366961
1583842667,287022080,50.8845,-104.251,-0.786696,-0.0396706,-0.0583807,0.996495,-0.044896
1583842667,386776832,50.7841,-104.313,-0.815441,-0.0252894,-0.0430176,0.997877,-0.0418502
1583842667,487046912,50.5445,-104.307,-0.78229,-0.0181541,-0.037042,0.997975,-0.0484121
1583842667,587067136,50.4851,-104.352,-0.776066,-0.0238635,-0.0530124,0.996796,-0.0549365
1583842667,687513856,50.3954,-104.418,-0.758256,-0.0274331,-0.0669349,0.996286,-0.0467133
1583842667,788035072,50.2615,-104.454,-0.765245,-0.0391766,-0.0660082,0.996267,-0.0394908
1583842667,888304896,50.1136,-104.514,-0.845889,-0.0440484,-0.0646431,0.996137,-0.0398907
1583842667,988664832,50.0461,-104.592,-0.858124,-0.0197167,-0.0633558,0.997768,-0.00748774
1583842668,88819200,49.942,-104.614,-0.821568,-0.00727285,-0.0541931,0.998454,-0.00999547
1583842668,188662016,49.928,-104.535,-0.800275,-0.00239216,-0.0599259,0.998196,-0.00270402
1583842668,287857408,49.7585,-104.588,-0.758467,-0.0139882,-0.0560213,0.998028,-0.0246143
1583842668,387340032,49.6313,-104.658,-0.791756,-0.0305422,-0.0645665,0.996781,-0.0364024
1583842668,487036928,49.536,-104.663,-0.857816,-0.0293241,-0.0599839,0.996903,-0.0415392
1583842668,587023616,49.4398,-104.656,-0.830769,-0.0173654,-0.050744,0.997976,-0.0341543
1583842668,686981120,49.2553,-104.719,-0.807574,-0.0236275,-0.0447507,0.997132,-0.0562831
1583842668,787350528,49.1027,-104.778,-0.789608,-0.0278117,-0.0598144,0.996915,-0.0425319
1583842668,887779328,49.0142,-104.815,-0.802663,-0.0347176,-0.0711146,0.996294,-0.0336873
1583842668,988156672,48.8838,-104.852,-0.82068,-0.0427922,-0.0719939,0.996066,-0.0289453
1583842669,88423424,48.8408,-104.942,-0.884777,-0.0344826,-0.0715301,0.9968,-0.00922296
1583842669,188840704,48.7827,-104.872,-0.86405,-0.0155879,-0.0677007,0.997523,0.0109795
1583842669,288463360,48.6565,-104.959,-0.82073,-0.0141198,-0.0648019,0.997693,0.0145192
1583842669,388209152,48.5522,-104.939,-0.793021,-0.0182652,-0.0652465,0.997629,0.0121062
1583842669,487424768,48.4297,-104.942,-0.789828,-0.0270075,-0.0592618,0.997863,-0.00526963
1583842669,586721792,48.3209,-104.975,-0.836736,-0.0318348,-0.0636958,0.997317,-0.016956
1583842669,686388480,48.241,-104.988,-0.854916,-0.021006,-0.0523561,0.99792,-0.0311954
1583842669,786368256,48.1113,-105.023,-0.830645,-0.0166643,-0.0453348,0.997964,-0.0416418
1583842669,886532608,47.9984,-105.088,-0.833042,-0.0265758,-0.0507213,0.997297,-0.04605
1583842669,987350528,47.8606,-105.172,-0.824883,-0.0315847,-0.0652002,0.996416,-0.0436534
1583842670,88047616,47.7456,-105.15,-0.805426,-0.0373972,-0.0736992,0.996166,-0.0287044
1583842670,188509440,47.6788,-105.216,-0.865519,-0.044301,-0.0746752,0.996062,-0.0179444
1583842670,288732160,47.5818,-105.332,-0.939137,-0.0284785,-0.0755439,0.996736,0.000526842
1583842670,388943616,47.4436,-105.27,-0.881868,-0.00985237,-0.0712148,0.997362,0.010046
1583842670,488356096,47.3339,-105.239,-0.794507,-0.00860188,-0.0715432,0.997368,0.00802038
1583842670,587571968,47.255,-105.313,-0.810043,-0.0167647,-0.0616482,0.997939,-0.00597057
1583842670,686957824,47.1256,-105.298,-0.800422,-0.0268531,-0.0642074,0.997472,-0.0143544
1583842670,786453760,47.0336,-105.326,-0.859761,-0.0327682,-0.0689214,0.996712,-0.0272267
1583842670,886328832,46.8387,-105.357,-0.813935,-0.0224356,-0.0520067,0.997751,-0.0358555
1583842670,986425600,46.6781,-105.431,-0.826113,-0.0275884,-0.0426771,0.997601,-0.047009
1583842671,86875904,46.6213,-105.445,-0.807703,-0.0336121,-0.0602032,0.996958,-0.0363496
1583842671,187470336,46.5279,-105.503,-0.792571,-0.0359963,-0.0710297,0.996374,-0.0299664
1583842671,288039936,46.4184,-105.55,-0.786681,-0.0429867,-0.0726146,0.996188,-0.0220888
1583842671,388259584,46.3592,-105.576,-0.860894,-0.0461124,-0.0725136,0.996112,-0.0193755
1583842671,488337152,46.2412,-105.672,-0.868131,-0.0230735,-0.0634424,0.99771,0.00417369
1583842671,588360704,46.0942,-105.706,-0.863553,-0.017576,-0.0632029,0.997846,-0.000493192
1583842671,688135168,46.0127,-105.654,-0.82597,-0.0186728,-0.0733555,0.997096,0.00830124
1583842671,787740672,45.9406,-105.63,-0.785355,-0.0201827,-0.0678681,0.997457,0.00811865
1583842671,887136512,45.7261,-105.699,-0.787411,-0.0380741,-0.0620796,0.997217,-0.0159406
1583842671,986724864,45.6425,-105.716,-0.863777,-0.0410419,-0.0566231,0.99735,-0.0200372
1583842672,86622720,45.4838,-105.745,-0.841101,-0.0248739,-0.0507247,0.998202,-0.0200417
1583842672,186911744,45.4356,-105.773,-0.856088,-0.0289151,-0.0497678,0.997998,-0.0261996
1583842672,287251712,45.3048,-105.826,-0.812021,-0.0372378,-0.0651636,0.996753,-0.0291562
1583842672,387683840,45.215,-105.803,-0.794076,-0.0403776,-0.0714683,0.996377,-0.0222502
1583842672,488138240,45.1327,-105.895,-0.806857,-0.05362,-0.0741694,0.995615,-0.0193474
1583842672,588384000,44.9568,-105.999,-0.896596,-0.0545027,-0.0723017,0.995789,-0.0143779
1583842672,688666112,44.9236,-106.003,-0.926976,-0.0236543,-0.07201,0.996894,0.0213827
1583842672,788726016,44.7986,-106.043,-0.878227,-0.0156409,-0.0695884,0.997429,0.00691222
1583842672,888317440,44.6363,-105.971,-0.822451,-0.0203411,-0.0631077,0.997777,-0.00670777
1583842672,987485440,44.5805,-106.032,-0.834227,-0.0231673,-0.0594077,0.997577,-0.0278114
1583842673,87113728,44.4263,-106.079,-0.862329,-0.0343747,-0.0682982,0.996613,-0.0302659
1583842673,186978560,44.3358,-106.094,-0.899378,-0.0265941,-0.0609248,0.996929,-0.0414008
1583842673,287202048,44.1601,-106.108,-0.8063,-0.0205862,-0.0560884,0.997691,-0.0322911
1583842673,387353856,44.0916,-106.176,-0.84103,-0.0347779,-0.0559413,0.997016,-0.0402599
1583842673,487741952,44.0393,-106.254,-0.832588,-0.0339721,-0.0711461,0.996234,-0.0360919
1583842673,588089600,43.9738,-106.252,-0.822802,-0.0346485,-0.0715254,0.99645,-0.0277844
1583842673,688257024,43.816,-106.247,-0.829337,-0.0482686,-0.0656743,0.99615,-0.032277
1583842673,788272128,43.7023,-106.343,-0.904031,-0.0414128,-0.0647834,0.996935,-0.0144194
1583842673,888594432,43.5694,-106.324,-0.875897,-0.0154868,-0.061793,0.997761,0.0203499
1583842673,988197376,43.5928,-106.403,-0.870499,-0.00938389,-0.0548576,0.998429,-0.00645936
1583842674,87922688,43.4193,-106.427,-0.833511,-0.00708408,-0.0559851,0.998406,0.000920002
1583842674,187490304,43.2838,-106.435,-0.804128,-0.00729964,-0.0580851,0.998221,-0.0112572
1583842674,287045120,43.1739,-106.469,-0.814156,-0.0267282,-0.0652666,0.997172,-0.0259442
1583842674,386816256,43.0769,-106.507,-0.864201,-0.0280895,-0.0581428,0.997391,-0.0322821
1583842674,486905088,42.9406,-106.47,-0.826464,-0.0266274,-0.0494314,0.997916,-0.0317877
1583842674,586964992,42.8734,-106.547,-0.835574,-0.036889,-0.0501479,0.997038,-0.0451615
1583842674,687464704,42.8279,-106.583,-0.862336,-0.0363999,-0.0645232,0.996796,-0.0301487
1583842674,788015616,42.7129,-106.581,-0.83083,-0.0306394,-0.0661214,0.99729,-0.0100852
1583842674,888384256,42.634,-106.634,-0.850044,-0.0343415,-0.0617937,0.997486,-0.00492526
1583842674,988385024,42.4666,-106.697,-0.913932,-0.0305626,-0.0657176,0.997353,0.00576398
1583842675,88313088,42.4382,-106.707,-0.931898,-0.00707927,-0.0697075,0.997234,0.0247912
1583842675,188065024,42.2452,-106.756,-0.847533,0.00453717,-0.0579051,0.998209,0.0143031
1583842675,287507712,42.1803,-106.737,-0.829641,-0.0140964,-0.0560711,0.998288,0.0088601
1583842675,386882816,42.12,-106.741,-0.81455,-0.020704,-0.055449,0.998239,-0.00390902
1583842675,486493952,42.0053,-106.768,-0.826625,-0.0303469,-0.0653185,0.997353,-0.0100182
1583842675,586461952,41.8583,-106.816,-0.870254,-0.0373307,-0.0651974,0.997017,-0.017711
1583842675,686635008,41.8008,-106.79,-0.867385,-0.0216067,-0.0524449,0.99819,-0.0199983
1583842675,786954240,41.6814,-106.838,-0.847998,-0.0210195,-0.0505341,0.998205,-0.0243291
1583842675,887361536,41.5879,-106.83,-0.833373,-0.0270528,-0.0516435,0.997841,-0.0302266
1583842675,987596288,41.5099,-106.907,-0.831674,-0.0281704,-0.0624691,0.997138,-0.031945
1583842676,87909120,41.3473,-106.949,-0.8083,-0.0405549,-0.0708715,0.996421,-0.0218551
1583842676,188015360,41.3032,-106.968,-0.856491,-0.0497846,-0.0696483,0.996111,-0.020826
1583842676,288119296,41.2396,-107.058,-0.916224,-0.0282305,-0.0709605,0.997071,0.00405677
1583842676,388306176,41.0875,-107.062,-0.877695,-0.01146,-0.0712583,0.997335,0.0106902
1583842676,487704832,41.1126,-107.053,-0.8433,-0.0125015,-0.0634308,0.997906,-0.00219994
1583842676,587278592,40.9748,-107.117,-0.829699,-0.0151703,-0.0617405,0.99797,-0.00371099
1583842676,686938112,40.8384,-107.166,-0.808556,-0.0207964,-0.0678448,0.997394,-0.0130424
1583842676,786635520,40.7881,-107.142,-0.821996,-0.0294947,-0.0707497,0.996901,-0.0176628
1583842676,886514944,40.7046,-107.161,-0.874801,-0.0258475,-0.0625056,0.997432,-0.0235407
1583842676,986668288,40.5991,-107.158,-0.874678,-0.0160575,-0.0535284,0.998137,-0.0244979
1583842677,86887168,40.4547,-107.199,-0.853751,-0.020506,-0.0459103,0.998424,-0.0249305
1583842677,187109120,40.3896,-107.198,-0.821169,-0.0249589,-0.0553813,0.997744,-0.028591
1583842677,287290624,40.316,-107.271,-0.799713,-0.0303232,-0.0656989,0.996845,-0.0326112
1583842677,387508224,40.2419,-107.316,-0.830535,-0.0387954,-0.0644499,0.99682,-0.0262976
1583842677,487620352,40.1101,-107.339,-0.866139,-0.047678,-0.0658345,0.99651,-0.018961
1583842677,587686656,40.0688,-107.389,-0.92232,-0.0253003,-0.0658355,0.997505,-0.00301832
1583842677,687825920,39.9398,-107.367,-0.891407,-0.00973823,-0.0619067,0.998034,0.000488575
1583842677,787447552,39.7987,-107.414,-0.807298,-0.014526,-0.0618274,0.997981,0.000511535
1583842677,887159808,39.7403,-107.431,-0.808726,-0.0246525,-0.0624773,0.997732,0.00441908
1583842677,986902528,39.5984,-107.502,-0.825476,-0.0280028,-0.0604595,0.997733,-0.00949779
1583842678,86603776,39.5094,-107.491,-0.83466,-0.0373512,-0.0666438,0.996878,-0.0199355
1583842678,186472448,39.4197,-107.514,-0.888012,-0.0329275,-0.0574984,0.997529,-0.0233586
1583842678,286744576,39.3176,-107.544,-0.86679,-0.0223036,-0.051889,0.998161,-0.0220218
1583842678,387068672,39.1913,-107.546,-0.828264,-0.0271879,-0.0536364,0.998029,-0.0179374
1583842678,487335936,39.1397,-107.619,-0.837602,-0.0310488,-0.0699224,0.996799,-0.0232103
1583842678,587638016,39.019,-107.62,-0.806829,-0.0346286,-0.0699409,0.996787,-0.0179968
1583842678,687719168,38.9243,-107.691,-0.837031,-0.0471458,-0.0690522,0.996346,-0.0174553
1583842678,787759360,38.8803,-107.789,-0.911888,-0.0427726,-0.0696353,0.996638,-0.00589905
1583842678,888213248,38.8224,-107.746,-0.905208,-0.0140643,-0.0701435,0.996685,0.038735
1583842678,987977728,38.6863,-107.834,-0.855251,-0.0151229,-0.0597179,0.998032,0.0117184
1583842679,87678464,38.5335,-107.799,-0.85039,-0.0278111,-0.060811,0.997621,0.016785
1583842679,187198720,38.4843,-107.822,-0.824104,-0.0243368,-0.0617631,0.997619,0.0187016
1583842679,286978560,38.3817,-107.858,-0.831002,-0.0335803,-0.0708479,0.996767,0.0175888
1583842679,386766080,38.2413,-107.887,-0.892902,-0.0435412,-0.0633081,0.997018,0.00717066
1583842679,486787072,38.1168,-107.848,-0.868282,-0.0370119,-0.0528353,0.997878,0.00881699
1583842679,586918912,37.9929,-107.905,-0.843247,-0.0354123,-0.0446841,0.998361,0.00501172
1583842679,687104512,37.9124,-107.925,-0.831738,-0.0358409,-0.0546936,0.997825,0.00838095
1583842679,787492864,37.8443,-107.979,-0.83091,-0.0348277,-0.0663497,0.996863,0.0254719
1583842679,887882496,37.771,-108.006,-0.838921,-0.042759,-0.068372,0.996173,0.0336966
1583842679,987931136,37.6351,-108.06,-0.91254,-0.0493996,-0.0676495,0.995664,0.0404581
1583842680,88026112,37.5563,-108.101,-0.929294,-0.0281,-0.0651151,0.994801,0.0730913
1583842680,188005888,37.435,-108.124,-0.874674,-0.0174611,-0.0598083,0.995838,0.0665172
1583842680,287758848,37.2899,-108.102,-0.819408,-0.0268417,-0.0642446,0.994424,0.0792046
1583842680,387296256,37.2428,-108.086,-0.83734,-0.0350757,-0.0605753,0.995103,0.0697864
1583842680,486653952,37.1106,-108.12,-0.814994,-0.0433063,-0.0599718,0.996033,0.0494596
1583842680,586435328,36.9687,-108.102,-0.879866,-0.0487411,-0.065993,0.995613,0.0449942
1583842680,686210816,36.888,-108.13,-0.925012,-0.0378255,-0.0536353,0.99732,0.032326
1583842680,786537472,36.763,-108.11,-0.886986,-0.0304684,-0.0488277,0.997772,0.0337571
